Timestamp,Candle Type,Sym,High,Low,Open,Close,SMA44,RSI14,BB Middle,BB Upper,BB Lower,Volume Prev Day Avg,Volume P Last,Volume P 2nd Last,Volume P 3rd Last,Low Day,High Day,MA Direction,MA Trend Count,Acheieved
2024-12-06 09:15:00,F,WIPRO,299.04998779296875,296.20001220703125,299.04998779296875,296.8500061035156,295.71,49.08912395533951,297.3824996948242,301.357710194547,293.40728919510144,328836.0416666667,1252380,1502180,1320579,296.20001220703125,299.1499938964844,BULLISH,57,false
2024-12-06 09:15:00,F,HAL,4594,4561.10009765625,4579.9501953125,4584.5498046875,4538.76,63.763226895053265,4557.85,4589.796994553575,4525.903005446426,37970.25,55833,71543,81893,4550,4611.10009765625,BULLISH,8,false
2024-12-06 09:15:00,F,TITAN,3453.64990234375,3430.449951171875,3453.64990234375,3430.85009765625,3389.98,55.692162461476556,3419.130017089844,3480.022099037835,3358.237935141853,53268.625,241926,287244,221190,3430,3499.64990234375,BULLISH,102,false
2024-12-06 09:15:00,F,POWERGRID,331.79998779296875,326.8500061035156,329.3500061035156,331.6499938964844,324.44,64.99017269424556,325.80749664306643,331.6438735451627,319.97111974097015,366710.75,1426072,2098291,2069108,326.70001220703125,332.75,BULLISH,3,false
2024-12-06 09:15:00,F,TATAMOTORS,793.7999877929688,786.25,793.7999877929688,787.0999755859375,788.57,45.899433282505704,788.6325012207031,797.5894135155662,779.6755889258401,821113.625,980812,1356585,1169199,785.2999877929688,818.8499755859375,BEARISH,34,false
2024-12-06 09:15:00,F,ADANIENT,2528.39990234375,2513.300048828125,2527.550048828125,2519.550048828125,2500.01,54.264640465767826,2512.2275146484376,2548.022354004457,2476.432675292418,51679,163914,171419,185311,2502.5,2535,BULLISH,11,false
2024-12-06 09:15:00,F,SIEMENS,7808.64990234375,7752.7001953125,7808.64990234375,7775,7776.75,49.698770803764035,7779.459985351563,7804.932084434581,7753.987886268545,9822.25,28832,27356,11237,7752.10009765625,7898,BEARISH,9,false
2024-12-06 09:15:00,F,ADANIPORTS,1279,1270.550048828125,1279,1274.5999755859375,1270.56,51.80934053321055,1271.3824951171875,1285.4343762782319,1257.3306139561432,92988.45833333333,298070,352977,435118,1256.0999755859375,1282.5,BULLISH,3,false
2024-12-06 09:15:00,F,ZOMATO,300.3999938964844,296.29998779296875,299.8500061035156,297.8500061035156,293.46,54.5414790795622,299.2199966430664,302.5452640893243,295.8947291968085,2053498.125,7278214,6096101,3457754,296.25,303.8999938964844,BULLISH,52,false
2024-12-06 09:15:00,F,BAJAJFINSV,1649.4000244140625,1638.25,1640.550048828125,1644.199951171875,1628.24,57.81096183711405,1632.839990234375,1660.4709477739618,1605.209032694788,43714.041666666664,129286,154998,291403,1625.050048828125,1649.949951171875,BULLISH,102,false
2024-12-06 09:15:00,F,COALINDIA,420.5,417.6499938964844,420.20001220703125,420,417.46,56.18368779299105,416.81750335693357,422.2285355057025,411.40647120816465,177029.16666666666,658926,788988,985535,416.3999938964844,421.5,BEARISH,42,false
2024-12-06 09:15:00,F,DMART,3920.14990234375,3860.300048828125,3863.949951171875,3913.949951171875,3844.25,74.96931316249318,3851.9924926757812,3883.3669214112588,3820.6180639403037,47550.708333333336,67578,26854,18830,3784.050048828125,3920.449951171875,BULLISH,5,false
2024-12-06 09:15:00,F,BAJAJ-AUTO,9098.4501953125,8943.2001953125,8990.150390625,9075,8928.16,68.7687251579483,8838.047509765625,8976.85653631101,8699.23848322024,31081.833333333332,73351,109288,85518,8930.099609375,9148.9501953125,BEARISH,43,false
2024-12-06 09:15:00,F,TRENT,7140,7052.2001953125,7069.85009765625,7068.60009765625,6824.3,69.99812588340586,6857.332470703125,7051.23947024706,6663.42547115919,45372.041666666664,230246,146417,97695,6930.0498046875,7140,BULLISH,5,false
2024-12-06 09:15:00,F,JSWSTEEL,1006.9500122070312,999.5499877929688,1000.3499755859375,1003.9500122070312,991.58,58.575383161978685,994.05,1012.898288878644,975.2017111213559,50790.5,168488,267622,294669,994.6500244140625,1008,BULLISH,5,false
2024-12-06 09:15:00,F,ASIANPAINT,2463.60009765625,2447.449951171875,2463.60009765625,2448.75,2450.52,50.19942607542478,2443.1124877929688,2466.095506708153,2420.1294688777843,72292.875,186873,325628,258132,2427,2468,BEARISH,48,false
2024-12-06 09:15:00,F,BEL,315.6000061035156,313.3500061035156,314.45001220703125,314.6499938964844,313.04,56.41616932706457,313.1425018310547,315.5893923138945,310.69561134821487,347726.4583333333,2020150,2017416,1466559,313.1000061035156,315.8500061035156,BULLISH,2,false
2024-12-06 09:15:00,F,NESTLEIND,2275,2260.89990234375,2266.199951171875,2271.14990234375,2250.51,60.1996920830989,2248.2074951171876,2279.9999624547754,2216.4150277795998,26896.083333333332,117517,175068,140713,2255.10009765625,2291.949951171875,BULLISH,5,false
2024-12-06 09:15:00,F,JIOFIN,343,340.6499938964844,343,341.25,343.51,41.33258708134992,342.48500061035156,344.19908535845315,340.77091586225,335905.875,1399599,861060,1129703,338.5,343.04998779296875,BEARISH,8,false
2024-12-06 09:15:00,F,HINDZINC,508.6000061035156,500,502.1000061035156,507,503.43,70.82366287882385,501.04749908447263,504.032876085197,498.06212208374825,121328.08333333333,93305,40708,66465,499.45001220703125,515.4000244140625,BEARISH,0,false
2024-12-06 09:15:00,F,DLF,852.9000244140625,846.6500244140625,852.5499877929688,847,847.77,42.92998349318238,850.3325042724609,852.667734979428,847.9972735654939,108519.54166666667,142234,184015,180628,843,858.4000244140625,BULLISH,30,false
2024-12-06 09:15:00,F,ADANIPOWER,540.7999877929688,535.5,540,540.5,539.47,52.033994842786974,540.8224975585938,545.1263905604809,536.5186045567067,166593.25,358227,210881,250099,534,546.0999755859375,BULLISH,3,false
2024-12-06 09:15:00,F,VBL,638.7999877929688,626.7999877929688,629.5,635.7999877929688,625.42,63.27268884245665,631.7549987792969,640.3570883352018,623.152909223392,235166.625,594903,515316,170643,626.2000122070312,645,BULLISH,28,false
2024-12-06 09:15:00,F,IRFC,151.5500030517578,150.6999969482422,150.99000549316406,151.3699951171875,150.95,58.386972946653756,150.64199829101562,151.29504136794898,149.98895521408227,2595958.1666666665,906161,641336,550468,150.5500030517578,159.63999938964844,BEARISH,9,false
2024-12-06 09:15:00,F,IOC,141.7100067138672,140.4199981689453,140.64999389648438,141.60000610351562,139.43,73.23754022800341,139.1895004272461,140.63042659740705,137.74857425708512,861714.75,1200739,956460,880958,140.3000030517578,143.5399932861328,BULLISH,3,false
2024-12-06 09:15:00,F,ADANIGREEN,1243.300048828125,1212.1500244140625,1236.449951171875,1242.6500244140625,1246.82,52.65570973965998,1232.210009765625,1243.3186970511038,1221.1013224801463,158962.08333333334,231806,166633,128747,1205.1500244140625,1266.8499755859375,BEARISH,68,false
2024-12-06 09:15:00,F,LTIM,6368.5,6335.2001953125,6340,6354.89990234375,6271.85,64.57626527883784,6317.884985351562,6365.08494298585,6270.685027717274,8559.416666666666,17841,13020,8162,6330.9501953125,6398.85009765625,BULLISH,28,false
2024-12-06 09:15:00,F,VEDL,479.54998779296875,472.95001220703125,472.95001220703125,476.70001220703125,469.35,68.6747808834696,471.3000015258789,475.49070963122324,467.1092934205345,1075725.125,581895,393961,411597,472.79998779296875,505.54998779296875,BULLISH,93,true
2024-12-06 09:15:00,F,TATASTEEL,147.64999389648438,146.82000732421875,147.49000549316406,147.39999389648438,145.84,58.31600919236336,146.4889991760254,148.25436760589744,144.72363074615336,1274736.3333333333,2424818,3276912,3216390,146.60000610351562,148.67999267578125,BULLISH,5,false
2024-12-06 09:15:00,F,GRASIM,2717.5,2705,2710.050048828125,2710.300048828125,2708,51.004391862025635,2703.7224975585937,2739.27868978351,2668.1663053336774,14249.666666666666,73505,118790,120240,2693.35009765625,2720,BEARISH,4,false
2024-12-06 09:15:00,F,TECHM,1793,1777.050048828125,1793,1777.75,1768.26,51.36207651880459,1777.1650024414062,1796.9469146934193,1757.383090189393,49200.708333333336,253341,460033,257020,1775.5999755859375,1797,BULLISH,102,false
2024-12-06 09:15:00,F,PFC,518.4000244140625,512.1500244140625,513.9500122070312,518,508.62,71.33539478513714,508.9175033569336,515.5417167255571,502.2932899883101,435011.4166666667,676833,638367,231467,512,523.9000244140625,BULLISH,5,false
2024-12-06 09:15:00,F,INDIGO,4420,4376.4501953125,4376.64990234375,4408.25,4366.15,63.967793263552075,4355.302490234375,4393.303367571365,4317.301612897385,22791,30274,35369,13296,4376.14990234375,4505,BEARISH,43,false
2024-12-06 09:15:00,F,PIDILITIND,3195.60009765625,3180,3182,3183.64990234375,3191.01,49.21039939590105,3184.230017089844,3200.7433090967743,3167.7167250829134,7190.291666666667,140771,23519,5829,3148.550048828125,3196.199951171875,BULLISH,102,false
2024-12-06 09:15:00,F,DIVISLAB,6171.2001953125,6117.89990234375,6151.85009765625,6127.4501953125,6140.58,56.44953862054783,6071.089990234375,6116.009820053754,6026.170160414997,29345.541666666668,62127,48278,32228,6105.10009765625,6192.9501953125,BEARISH,29,false
2024-12-06 09:15:00,F,ABB,7559.89990234375,7511.39990234375,7536.14990234375,7516.5,7556.31,52.38186961477839,7469.427514648438,7522.681721267273,7416.173308029603,9531.583333333334,36525,25523,20276,7490,7574,BEARISH,27,false
2024-12-06 09:15:00,F,HYUNDAI,1876.0999755859375,1858,1876,1860.550048828125,1873.35,32.32113788488677,1877.707501220703,1886.7662431963136,1868.6487592450926,25520.875,21189,20609,26252,1853.5999755859375,1880,BEARISH,2,false
2024-12-06 09:15:00,F,HINDALCO,674.4000244140625,670.4000244140625,671.7000122070312,672.7000122070312,665,59.18272756328044,667.7574981689453,676.4041856309997,659.1108107068909,113452.33333333333,668210,739544,500436,667.25,676.5,BULLISH,5,false
2024-12-06 09:15:00,F,RECLTD,550.5499877929688,545.0999755859375,546.5999755859375,550.2000122070312,543.73,65.07053062358736,543.7050018310547,548.0139377480392,539.3960659140702,442641.2083333333,411782,380961,316790,544.5499877929688,562.5,BULLISH,3,true
2024-12-06 09:15:00,F,SBILIFE,1442.25,1432.050048828125,1433.3499755859375,1438.949951171875,1442.59,53.08403929923823,1429.9424926757813,1442.6577016866229,1417.2272836649397,56654.166666666664,277725,332651,241308,1429.300048828125,1452.949951171875,BEARISH,22,false
2024-12-06 09:15:00,F,AMBUJACEM,570.6500244140625,568.1500244140625,570.0499877929688,568.4000244140625,567.7,46.021326318515726,570.5475006103516,573.0139677438586,568.0810334768445,35638.291666666664,219679,137246,226234,564.5,573.5499877929688,BULLISH,17,false
2024-12-06 09:15:00,F,HDFCLIFE,646.5499877929688,643.5499877929688,644.9500122070312,643.8499755859375,646.04,47.79971011893434,643.9549987792968,647.9237422156655,639.9862553429282,268908.1666666667,571737,814514,771125,635.2000122070312,647.4500122070312,BEARISH,7,true
2024-12-06 09:15:00,F,TATAPOWER,438.8999938964844,433.5,433.5,437.25,425.48,76.41847986945236,425.5925018310547,434.5892391933846,416.5957644687247,723265.6666666666,1568105,505666,488175,433.25,442.5,BULLISH,5,false
2024-12-06 09:15:00,F,GAIL,212.14999389648438,208.58999633789062,209.24000549316406,211.66000366210938,207.35,72.72053214423634,208.94199905395507,210.45201455328043,207.4319835546297,584279.0833333334,638294,604031,493877,208.50999450683594,213.39999389648438,BULLISH,91,false
2024-12-06 09:15:00,F,LODHA,1371.449951171875,1358.4000244140625,1364.300048828125,1366.699951171875,1352.94,57.55343325051233,1361.7275085449219,1372.12274502061,1351.3322720692338,47719.75,98299,101972,47940,1356.75,1397.4000244140625,BULLISH,56,false
2024-12-06 09:15:00,F,BANKBARODA,261.55999755859375,259.6499938964844,260.2799987792969,260.45001220703125,259.66,54.04112626428653,260.4389984130859,262.186112669205,258.69188415696686,775266.7083333334,1123737,782455,726424,258,266.95001220703125,BULLISH,85,true
2024-12-06 09:15:00,F,EICHERMOT,4927.64990234375,4829,4852.60009765625,4925.7001953125,4806.59,68.65636810635165,4819.927514648438,4890.9661958011775,4748.888833495698,13658.583333333334,71323,52202,46176,4827.5498046875,4928.7001953125,BULLISH,5,false
2024-12-06 09:15:00,F,BPCL,299.75,296.75,297.1000061035156,299.3999938964844,294.88,64.82049605462443,295.4774963378906,299.83977230761116,291.11522036817007,399252.7083333333,900329,1181551,1003964,296.3999938964844,303.8999938964844,BULLISH,5,false
2024-12-06 09:15:00,F,GODREJCP,1255,1246.949951171875,1250.9000244140625,1252.449951171875,1231.08,74.71918550825932,1235.357489013672,1249.9895831391486,1220.7253948881953,35089.625,54907,51645,15082,1230.5999755859375,1255,BULLISH,24,false
2024-12-06 09:15:00,F,BAJAJHFL,147.64999389648438,145.11000061035156,147.2100067138672,146.32000732421875,142.4,63.108545743691025,145.6385009765625,148.04696694404237,143.23003500908266,794802,4097536,2317688,1913315,143.52999877929688,147.6999969482422,BULLISH,78,false
2024-12-06 09:15:00,F,CIPLA,1502.5999755859375,1487,1502.5999755859375,1489.4000244140625,1494.41,47.424576918441275,1487.5275024414063,1507.336335103169,1467.7186697796437,157006.91666666666,248447,421732,276777,1476,1513.25,BEARISH,40,false
2024-12-06 09:15:00,F,SWIGGY,547.8499755859375,531.0499877929688,541.3499755859375,542.2999877929688,534.17,50.28713938163665,550.6625061035156,566.5781570774549,534.7468551295764,568878.8333333334,2367371,1393458,1277076,530.0499877929688,552.7999877929688,BULLISH,97,false
2024-12-06 09:15:00,F,PNB,109.58999633789062,108.54000091552734,109.58999633789062,108.94999694824219,109.23,44.46498350916108,109.23549957275391,109.8317041539237,108.63929499158412,2159829.8333333335,1499346,916551,898193,107.18000030517578,111.12999725341797,BULLISH,78,false
2024-12-06 09:15:00,F,BAJAJHLDNG,10765,10601,10601,10742.2998046875,10623.02,63.60229818544983,10632.495068359374,10773.53068251985,10491.459454198899,954,5181,5571,808,10601,10766,BULLISH,5,false
2024-12-06 09:15:00,F,TVSMOTOR,2536.25,2505.5,2518.60009765625,2536.25,2510.22,63.825638373866006,2501.2125,2524.449420443403,2477.975579556597,13680.791666666666,40426,51835,30565,2505.25,2537.89990234375,BEARISH,2,false
2024-12-06 09:15:00,F,NTPCGREEN,144.32000732421875,139.72999572753906,141.8000030517578,144.0399932861328,142.98,62.73922933074454,140.9284996032715,142.7468839856034,139.11011522093958,1406739.7083333333,2928750,3233587,1488179,139.6699981689453,146.1999969482422,BEARISH,9,false
2024-12-06 09:15:00,F,CGPOWER,771.7999877929688,766.4000244140625,771.7999877929688,769.5,763.41,56.62106295654306,767.7175018310547,771.1910074869701,764.2439961751394,101466.125,217270,231521,127608,765.2000122070312,785.5,BULLISH,7,true
2024-12-06 09:15:00,F,SHRIRAMFIN,3137.199951171875,3124.10009765625,3127,3131.050048828125,3126.07,53.24113922982691,3113.2,3152.1889604770085,3074.211039522991,26614.583333333332,131500,106856,156286,3093.60009765625,3148.25,BEARISH,8,true
2024-12-06 09:15:00,F,MOTHERSON,170.1999969482422,167.52999877929688,169.3000030517578,170.0500030517578,164.44,74.3349523689852,166.22050018310546,169.11734983161364,163.32365053459728,2218925.5416666665,4097171,2075907,1188352,166.52999877929688,174.57000732421875,BULLISH,8,false
2024-12-06 09:15:00,F,BRITANNIA,4893.4501953125,4870,4873.0498046875,4878.60009765625,4859.1,55.35619466716779,4847.939990234375,4892.4294849746,4803.450495494149,9872.416666666666,39437,67151,48580,4840,4906.7001953125,BEARISH,52,false
2024-12-06 09:15:00,F,INDHOTEL,823.2999877929688,817.0999755859375,818,821.8499755859375,815.43,66.03090069511124,819.6,821.7968129882498,817.4031870117502,100248.75,186940,227243,126557,817,831.7999877929688,BULLISH,76,false
2024-12-06 09:15:00,F,JSWENERGY,671.4000244140625,667,669.8499755859375,668.8499755859375,654.03,69.19748359967963,661.8924987792968,666.7172568110309,657.0677407475628,137260.91666666666,345672,157066,147215,665.0499877929688,680,BULLISH,28,false
2024-12-06 09:15:00,F,TORNTPHARM,3375.25,3323,3364.5,3365.89990234375,3347.65,57.97174794134122,3346.932482910156,3370.9419213245487,3322.9230444957634,12703.708333333334,28098,36607,25522,3302,3375.89990234375,BULLISH,8,false
2024-12-06 09:15:00,F,UNITDSPR,1535,1528.050048828125,1533.300048828125,1533.1500244140625,1527.59,58.772890923060345,1527.2650024414063,1535.1037191784637,1519.4262857043489,13473,98691,67629,15614,1513.050048828125,1537.75,BULLISH,5,false
2024-12-06 09:15:00,F,NAUKRI,8560,8460,8558.7998046875,8460.2001953125,8507.64,39.55061304094835,8531.14755859375,8595.337578291574,8466.957538895926,8750.666666666666,44717,24658,14479,8437.7001953125,8584,BEARISH,3,false
2024-12-06 09:15:00,F,POLYCAB,7341.60009765625,7301.39990234375,7341.60009765625,7305.7998046875,7319.66,45.536431525847846,7325.46005859375,7380.852549532389,7270.06756765511,4452.916666666667,17875,36066,9990,7281.9501953125,7362.39990234375,BEARISH,22,false
2024-12-06 09:15:00,F,HAVELLS,1757.6500244140625,1747.9000244140625,1752.300048828125,1750.1500244140625,1732.5,65.67230451349316,1734.5299926757812,1753.7454217563138,1715.3145635952485,29117.25,179308,145684,70774,1735.699951171875,1772,BULLISH,7,false
2024-12-06 09:15:00,F,IOB,58.27000045776367,57.560001373291016,58,58.09000015258789,57.98,55.82900582058264,57.92700042724609,58.41938714623344,57.434613708258745,802561.9583333334,1225645,880411,418972,57.31999969482422,59.75,BULLISH,4,false
2024-12-06 09:15:00,F,CHOLAFIN,1296.4000244140625,1282.550048828125,1296.4000244140625,1284.300048828125,1282.3,45.89847473793951,1290.8274963378906,1298.9986302210314,1282.6563624547498,39651.833333333336,47248,66652,51034,1267.75,1298.6500244140625,BULLISH,32,false
2024-12-06 09:15:00,F,OFSS,12574.5,12457.150390625,12457.150390625,12489.849609375,12412.51,62.529285691039895,12418.53505859375,12489.172337461932,12347.897779725568,5226.125,33840,7756,14336,12440.900390625,12849.9501953125,BULLISH,7,true
2024-12-06 09:15:00,F,BOSCHLTD,36500,36170.05078125,36170.05078125,36490,35595.26,75.08259549467758,36045.05,36397.78352954114,35692.31647045886,1497.125,3138,1767,1074,36105.3984375,36997.3515625,BULLISH,48,false
2024-12-06 09:15:00,F,MAXHEALTH,1101.4000244140625,1085.0999755859375,1101.4000244140625,1088,1075.28,52.90997360583532,1090.7025024414063,1099.8690140149731,1081.5359908678395,45825.333333333336,188580,188293,67382,1082,1101.800048828125,BULLISH,95,false
2024-12-06 09:15:00,F,MANKIND,2608.300048828125,2593.60009765625,2608.300048828125,2600.64990234375,2596.3,49.991209759263015,2599.875,2616.1105251040713,2583.6394748959287,11451.541666666666,25316,34850,43379,2570.550048828125,2626.85009765625,BULLISH,28,false
2024-12-06 09:15:00,F,APOLLOHOSP,7279.39990234375,7235,7259.89990234375,7256.2998046875,7230.24,52.96321047806091,7234.595043945313,7326.242540551772,7142.947547338853,7877,50228,73006,55621,7207.75,7310.0498046875,BULLISH,91,false
2024-12-06 09:15:00,F,DIXON,17379,17256.900390625,17368.44921875,17272.400390625,17313.2,51.05851967248798,17231.96005859375,17331.115815498288,17132.804301689215,13237.333333333334,36184,21617,17593,17225,17505,BEARISH,4,false
2024-12-06 09:15:00,F,DRREDDY,1247.199951171875,1236.3499755859375,1246,1244.1500244140625,1224.22,62.66254332721898,1232.9350036621095,1252.2073554594838,1213.6626518647352,71550.66666666667,229930,333389,266808,1236.3499755859375,1255.1500244140625,BULLISH,17,false
2024-12-06 09:15:00,F,ADANIENSOL,825.0999755859375,813.8499755859375,825.0999755859375,821.2999877929688,813.16,55.83448826665937,817.7700012207031,828.162792273177,807.3772101682291,73335.04166666667,167751,122004,76622,805.2999877929688,830,BULLISH,17,false
2024-12-06 09:15:00,F,ZYDUSLIFE,985.75,978,978,984.4000244140625,972.18,68.96860145412795,973.2475006103516,984.0288507871172,962.466150433586,31236.416666666668,48660,42299,25307,972,996.6500244140625,BULLISH,7,false
2024-12-06 09:15:00,F,CANBK,109.7699966430664,108,109.70999908447266,108.54000091552734,108.1,56.59026147892688,108.3984992980957,109.1533581815794,107.643640414612,2497432.75,1301107,1183338,1297665,107.72000122070312,110.80000305175781,BULLISH,85,false
2024-12-06 09:15:00,F,MAZDOCK,4915.89990234375,4838.85009765625,4870,4875.75,4861.72,55.76822739459437,4858.322509765625,4889.700144096362,4826.944875434888,116012.33333333333,152168,73485,77287,4835.4501953125,5010.89990234375,BULLISH,58,false
2024-12-06 09:15:00,F,SOLARINDS,10839.2998046875,10756,10826.5,10801.599609375,10642.63,66.88037686273671,10705.202587890624,10836.147939448567,10574.257236332682,1982.7083333333333,10632,10820,5258,10710,10865.099609375,BULLISH,13,false
2024-12-06 09:15:00,F,UNIONBANK,128.5,127.48999786376953,128,128.10000610351562,127.44,57.32291724617904,127.64550094604492,128.81937517857585,126.471626713514,656715.7083333334,725919,742770,452862,126.77999877929688,130.89999389648438,BULLISH,6,false
2024-12-06 09:15:00,F,ICICIPRULI,686.9500122070312,675.5,675.5,683,674.13,69.98566187917098,670.5124908447266,679.8248473184582,661.200134370995,49299.25,106629,59186,35045,671.9500122070312,687.2999877929688,BEARISH,0,false
2024-12-06 09:15:00,F,LUPIN,2141.449951171875,2127,2134.60009765625,2136.699951171875,2098.54,68.7958888289403,2104.87998046875,2146.640193191047,2063.1197677464534,26089.5,48083,57532,42103,2120.449951171875,2141.85009765625,BULLISH,17,false
2024-12-06 09:15:00,F,SHREECEM,26743.94921875,26538.69921875,26607.099609375,26633.599609375,27051.89,32.27939418462596,26764.19267578125,26985.214238654644,26543.171112907858,1678.8333333333333,2422,2130,1806,26515.150390625,27141.349609375,BEARISH,25,false
2024-12-06 09:15:00,F,INDUSTOWER,371.79998779296875,366.5,368.45001220703125,369.3500061035156,359.06,73.3110172985291,363.13250122070315,366.31923577574076,359.94576666566553,700344.5,1988091,1340310,1884559,363,373.25,BULLISH,32,false
2024-12-06 09:15:00,F,CUMMINSIND,3481.699951171875,3456,3470,3477.699951171875,3496.89,52.747131640436876,3454.599987792969,3475.470110937172,3433.7298646487657,10445,31621,23707,45796,3455.550048828125,3497.85009765625,BEARISH,27,false
2024-12-06 09:15:00,F,TATACONSUM,970,964.25,968.25,969.0999755859375,958.89,58.458398370215654,960.2299957275391,974.6305661457549,945.8294253093233,78869.75,205929,326828,277451,964.0999755859375,976.4000244140625,BULLISH,17,false
